time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2018-12-05T16:44:52.040Z,-22.3005,169.3194,10,4.6,mb,,188,2.653,0.88,us,us2000istb,2018-12-19T01:16:57.040Z,"170km ESE of Tadine, New Caledonia",earthquake,15.5,1.9,0.137,16,reviewed,us,us
2018-12-05T16:37:51.530Z,-21.7839,169.0176,10,5.1,mb,,127,2.406,0.89,us,us1000i2ww,2018-12-18T23:44:05.040Z,"120km ESE of Tadine, New Caledonia",earthquake,10.9,1.9,0.07,67,reviewed,us,us
2018-12-05T16:35:05.160Z,-22.3148,169.1712,10,5.2,mb,,69,2.516,1.17,us,us1000i2wi,2018-12-18T22:59:51.040Z,"157km ESE of Tadine, New Caledonia",earthquake,9,1.8,0.053,116,reviewed,us,us
2018-12-05T16:11:27.160Z,-22.0018,169.0339,10,4.8,mb,,99,2.404,0.75,us,us2000ista,2018-12-18T06:07:01.040Z,"129km ESE of Tadine, New Caledonia",earthquake,12.8,1.9,0.131,18,reviewed,us,us
2018-12-05T16:05:12.330Z,-12.7975,168.5378,618.29,5.1,mb,,27,9.066,0.95,us,us1000i2vp,2018-12-18T05:37:16.040Z,"160km NE of Sola, Vanuatu",earthquake,9.9,6.1,0.029,380,reviewed,us,us
2018-12-05T15:44:33.580Z,-22.2696,169.3804,10,4.6,mb,,175,2.71,0.96,us,us2000ist7,2018-12-18T05:25:36.040Z,"174km ESE of Tadine, New Caledonia",earthquake,12.2,1.9,0.141,15,reviewed,us,us
2018-12-05T15:40:10.260Z,-21.7478,169.2607,10,5.4,mww,,96,2.635,0.78,us,us1000i2v1,2018-12-18T05:17:43.974Z,"144km E of Tadine, New Caledonia",earthquake,9.6,1.8,0.062,25,reviewed,us,us
2018-12-05T15:38:21.080Z,-22.0095,169.5794,10,5.1,mb,,56,2.909,0.86,us,us1000i2vx,2018-12-18T05:09:04.040Z,"182km ESE of Tadine, New Caledonia",earthquake,10.3,1.8,0.066,76,reviewed,us,us
2018-12-05T15:18:40.130Z,38.5543,70.5689,10,5,mb,,51,0.487,0.66,us,us1000i2tm,2018-12-18T04:13:45.040Z,"55km SSE of Gharm, Tajikistan",earthquake,4.5,1.4,0.07,65,reviewed,us,us
2018-12-05T14:11:15.500Z,13.0058,-81.3165,10,4.6,mb,,36,3.022,1.14,us,us1000i2sg,2018-12-05T15:19:56.583Z,"40km S of Mountain, Colombia",earthquake,2.6,1.9,0.047,137,reviewed,us,us
2018-12-05T13:49:24.200Z,-30.9952,-178.6062,101.89,4.9,mb,,62,1.84,1.23,us,us1000i2s6,2018-12-05T14:10:53.040Z,"56km NNE of L'Esperance Rock, New Zealand",earthquake,9.7,7.8,0.054,107,reviewed,us,us
2018-12-05T13:09:40.160Z,9.4638,126.36,35,4.6,mb,,95,2.501,0.73,us,us1000i2rr,2018-12-05T13:37:22.040Z,"27km NE of Cortes, Philippines",earthquake,9.1,2,0.075,54,reviewed,us,us
2018-12-05T12:48:44.247Z,61.3277,-150.0534,38.1,4.5,ml,,,,0.6,ak,ak20444588,2018-12-11T00:12:11.353Z,"13km NW of Anchorage, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-12-05T12:09:01.270Z,36.2949,141.9999,19.16,4.5,mwr,,130,1.845,0.78,us,us1000i2qk,2018-12-05T12:30:35.040Z,"122km ENE of Hasaki, Japan",earthquake,2.3,5.4,0.078,16,reviewed,us,us
2018-12-05T11:39:06.780Z,-22.1388,169.3632,10,4.9,mb,,117,2.7,0.34,us,us1000i2qm,2018-12-05T12:42:06.040Z,"166km ESE of Tadine, New Caledonia",earthquake,4.8,1.9,0.079,51,reviewed,us,us
2018-12-05T11:12:01.330Z,-22.5949,169.8978,10,4.7,mb,,122,3.198,0.7,us,us1000i2qb,2018-12-05T12:06:28.040Z,"222km W of Ile Hunter, New Caledonia",earthquake,7.3,1.9,0.106,27,reviewed,us,us
2018-12-05T10:54:29.610Z,-18.1319,-174.7956,239.27,4.8,mb,,83,4.711,0.92,us,us1000i2pu,2018-12-05T11:33:08.040Z,"103km NW of Neiafu, Tonga",earthquake,11.6,12.2,0.065,72,reviewed,us,us
2018-12-05T10:42:21.380Z,-22.334,169.2658,10,4.9,mb,,99,2.603,0.94,us,us1000i2pr,2018-12-05T11:12:22.040Z,"167km ESE of Tadine, New Caledonia",earthquake,6.7,1.9,0.07,65,reviewed,us,us
2018-12-05T10:23:42.310Z,-22.5405,169.336,10,4.8,mb,,119,2.676,0.55,us,us1000i2p9,2018-12-05T11:48:16.040Z,"185km SE of Tadine, New Caledonia",earthquake,9.7,1.8,0.115,23,reviewed,us,us
2018-12-05T10:21:28.370Z,-60.5904,-26.6825,10,4.8,mb,,121,14.566,0.51,us,us1000i2p7,2018-12-05T11:04:23.040Z,"173km S of Bristol Island, South Sandwich Islands",earthquake,13.2,1.9,0.084,44,reviewed,us,us
2018-12-05T10:19:09.560Z,-22.2761,169.5863,10,5.1,mb,,113,2.901,0.6,us,us1000i2pa,2018-12-05T10:49:01.040Z,"193km ESE of Tadine, New Caledonia",earthquake,6.6,1.9,0.06,89,reviewed,us,us
2018-12-05T10:14:29.440Z,-22.1579,169.4158,10,5.2,mb,,107,17.931,0.68,us,us1000i2p3,2018-12-05T10:39:08.040Z,"172km ESE of Tadine, New Caledonia",earthquake,7.1,1.8,0.064,80,reviewed,us,us
2018-12-05T10:13:38.050Z,-22.1019,169.3869,10,5.1,mb,,110,2.725,0.77,us,us1000i2nv,2018-12-05T10:30:23.040Z,"167km ESE of Tadine, New Caledonia",earthquake,12.1,1.9,0.054,111,reviewed,us,us
2018-12-05T09:38:51.740Z,-24.2799,179.9335,507.99,4.6,mb,,58,5.301,0.58,us,us1000i2n5,2018-12-05T09:58:35.040Z,"South of the Fiji Islands",earthquake,9.9,7.7,0.044,156,reviewed,us,us
2018-12-05T09:33:01.510Z,10.4864,-68.5901,10,4.7,mb,,39,1.625,0.83,us,us1000i2ms,2018-12-05T13:57:42.561Z,"3km WNW of Farriar, Venezuela",earthquake,4.8,1.9,0.064,73,reviewed,us,us
2018-12-05T08:32:40.440Z,-21.7283,168.6176,10,5.2,mb,,91,2.047,0.83,us,us1000i2ls,2018-12-05T08:51:53.040Z,"78km ESE of Tadine, New Caledonia",earthquake,9.1,1.9,0.054,114,reviewed,us,us
2018-12-05T08:20:32.570Z,-22.0923,169.4208,10,5.2,mb,,96,2.757,0.95,us,us1000i2lf,2018-12-05T08:44:14.040Z,"169km ESE of Tadine, New Caledonia",earthquake,3.6,1.8,0.064,80,reviewed,us,us
2018-12-05T08:13:53.560Z,4.3611,126.1651,75.93,5.1,mb,,73,2.753,0.93,us,us1000i2l9,2018-12-05T08:33:55.040Z,"139km SE of Sarangani, Philippines",earthquake,7.4,7,0.061,87,reviewed,us,us
2018-12-05T08:09:31.400Z,-21.9388,169.2545,10,5.2,mb,,58,2.611,0.48,us,us1000i2lc,2018-12-05T08:42:40.040Z,"148km ESE of Tadine, New Caledonia",earthquake,13.1,1.8,0.062,85,reviewed,us,us
2018-12-05T08:08:23.680Z,-22.0643,169.2487,10,5,mb,,111,2.601,0.88,us,us1000i2la,2018-12-05T08:35:50.040Z,"152km ESE of Tadine, New Caledonia",earthquake,11.9,1.9,0.069,67,reviewed,us,us
2018-12-05T08:01:28.670Z,-22.1523,169.2019,10,5.2,mb,,90,2.55,1.18,us,us1000i2l0,2018-12-05T08:21:37.040Z,"151km ESE of Tadine, New Caledonia",earthquake,3.6,1.9,0.055,107,reviewed,us,us
2018-12-05T07:46:41.910Z,-21.6582,168.8313,10,5.2,mb,,49,2.255,1.01,us,us1000i2kr,2018-12-05T08:07:31.040Z,"98km E of Tadine, New Caledonia",earthquake,10.4,1.8,0.059,94,reviewed,us,us
2018-12-05T07:45:39.470Z,-22.5384,169.3376,10,5.1,mb,,92,2.678,1.46,us,us1000i2kq,2018-12-05T08:02:11.040Z,"185km SE of Tadine, New Caledonia",earthquake,9.2,1.9,0.093,38,reviewed,us,us
2018-12-05T07:24:25.460Z,-21.9886,169.502,10,4.8,mb,,109,2.838,0.38,us,us1000i2ky,2018-12-05T08:27:20.040Z,"174km ESE of Tadine, New Caledonia",earthquake,13.1,1.9,0.09,40,reviewed,us,us
2018-12-05T06:51:45.070Z,-21.8229,169.2406,10,4.9,mb,,95,2.608,0.85,us,us1000i2k5,2018-12-05T07:20:27.040Z,"143km ESE of Tadine, New Caledonia",earthquake,10.5,1.9,0.069,67,reviewed,us,us
2018-12-05T06:43:04.120Z,-22.0502,169.6677,10,6.6,mww,,31,2.989,1.09,us,us1000i2k0,2018-12-05T08:48:39.870Z,"192km ESE of Tadine, New Caledonia",earthquake,7.6,1.8,0.044,50,reviewed,us,us
2018-12-05T06:36:56.950Z,-22.2984,168.7351,10,4.9,mb,,79,2.112,1.03,us,us1000i2jy,2018-12-05T07:01:43.040Z,"120km SE of Tadine, New Caledonia",earthquake,5.2,1.9,0.092,37,reviewed,us,us
2018-12-05T06:16:56.570Z,-20.4274,-178.0095,538.31,4.7,mb,,89,4.58,0.88,us,us1000i2jp,2018-12-05T06:50:14.040Z,"76km ENE of Ndoi Island, Fiji",earthquake,12.2,6.3,0.034,259,reviewed,us,us
2018-12-05T05:53:07.020Z,-22.3831,169.5764,10,5.2,mb,,48,2.891,1.57,us,us1000i2je,2018-12-05T06:14:17.040Z,"197km ESE of Tadine, New Caledonia",earthquake,7.3,1.6,0.053,117,reviewed,us,us
2018-12-05T05:52:38.310Z,40.3011,77.6325,10,4.6,mb,,69,1.501,0.58,us,us1000i2jc,2018-12-05T09:12:22.040Z,"146km ENE of Arzak, China",earthquake,6.5,1.9,0.082,45,reviewed,us,us
2018-12-05T04:54:25.020Z,-22.2063,169.6707,10,5.2,mb,,104,2.981,1.15,us,us1000i2il,2018-12-05T05:22:17.040Z,"198km ESE of Tadine, New Caledonia",earthquake,11,1.8,0.068,71,reviewed,us,us
2018-12-05T04:50:21.660Z,-21.8895,169.2489,10,5.3,mb,,107,17.938,0.64,us,us1000i2if,2018-12-05T05:34:19.040Z,"146km ESE of Tadine, New Caledonia",earthquake,13.5,1.9,0.073,63,reviewed,us,us
2018-12-05T04:41:56.180Z,-21.6985,169.2423,10,5.7,mb,,95,2.625,0.75,us,us1000i2hk,2018-12-05T06:44:28.262Z,"141km E of Tadine, New Caledonia",earthquake,10.5,1.8,0.064,89,reviewed,us,us
2018-12-05T04:41:29.510Z,-22.0756,169.5381,10,4.9,mb,,134,2.867,0.78,us,us1000i2hr,2018-12-05T05:04:08.040Z,"180km ESE of Tadine, New Caledonia",earthquake,13.4,1.9,0.14,16,reviewed,us,us
2018-12-05T04:31:23.340Z,-21.8798,169.5407,10,5.6,mb,,78,17.197,0.47,us,us1000i2i1,2018-12-05T06:33:40.742Z,"175km ESE of Tadine, New Caledonia",earthquake,6.9,1.8,0.098,37,reviewed,us,us
2018-12-05T04:30:24.680Z,-21.8346,169.1073,10,5.9,mb,,58,2.483,0.66,us,us1000i2h5,2018-12-05T06:32:34.042Z,"130km ESE of Tadine, New Caledonia",earthquake,6.8,1.4,0.051,141,reviewed,us,us
2018-12-05T04:28:44.070Z,-21.5131,169.3675,10,5.9,mb,,188,2.773,0.77,us,us1000i2hh,2018-12-05T06:31:11.325Z,"153km E of Tadine, New Caledonia",earthquake,8.8,2,0.081,56,reviewed,us,us
2018-12-05T04:18:08.400Z,-21.9685,169.4464,10,7.5,mww,,20,2.788,0.98,us,us1000i2gt,2018-12-07T13:34:49.513Z,"168km ESE of Tadine, New Caledonia",earthquake,8,1.8,0.058,29,reviewed,us,us
2018-12-05T04:14:36.470Z,-21.9814,169.3156,10,6,mb,,28,2.666,0.97,us,us1000i2gr,2018-12-05T07:28:09.463Z,"155km ESE of Tadine, New Caledonia",earthquake,8.2,1.8,0.048,164,reviewed,us,us
2018-12-05T04:07:15.290Z,-5.1454,149.7019,375.27,4.6,mb,,88,2.63,0.72,us,us1000i2gd,2018-12-05T04:18:07.040Z,"66km NW of Kimbe, Papua New Guinea",earthquake,9.5,7.9,0.111,24,reviewed,us,us
2018-12-04T23:44:09.980Z,-18.2102,-178.1622,569.34,4.8,mb,,41,3.632,1.01,us,us1000i2de,2018-12-17T03:14:34.040Z,"275km NNE of Ndoi Island, Fiji",earthquake,8.1,6.3,0.033,276,reviewed,us,us
2018-12-04T23:13:47.810Z,-33.3222,-179.1512,34.63,4.5,mb,,153,4.196,0.61,us,us1000i4b5,2018-12-17T01:03:33.040Z,"210km S of L'Esperance Rock, New Zealand",earthquake,14.5,6.1,0.171,10,reviewed,us,us
2018-12-04T22:37:46.610Z,0.2486,97.0411,10,4.8,mb,,162,1.176,0.77,us,us1000i2an,2018-12-04T22:53:53.040Z,"254km SW of Sibolga, Indonesia",earthquake,8.6,1.9,0.099,31,reviewed,us,us
2018-12-04T22:29:59.760Z,0.3173,97.1684,10,5.1,mb,,86,1.061,0.62,us,us1000i2ac,2018-12-04T22:47:44.040Z,"238km SW of Sibolga, Indonesia",earthquake,7.6,1.9,0.07,66,reviewed,us,us
2018-12-04T20:49:06.170Z,-7.4903,119.9986,421.32,4.7,mb,,37,2.472,0.73,us,us1000i26p,2018-12-07T19:18:33.040Z,"94km NNW of Nggilat, Indonesia",earthquake,9.9,6.6,0.06,85,reviewed,us,us
2018-12-04T19:14:39.420Z,85.4086,89.3498,10,4.8,mb,,42,11.096,0.88,us,us1000i247,2018-12-06T21:02:38.040Z,"North of Severnaya Zemlya",earthquake,9.9,1.9,0.051,118,reviewed,us,us
2018-12-04T16:02:29.778Z,61.3903,-150.0769,36,4.6,ml,,,,0.86,ak,ak20442375,2018-12-10T21:05:43.040Z,"17km SSW of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-12-04T14:22:54.490Z,19.5466,144.5567,10,5.1,mb,,54,7.823,0.73,us,us1000i1xf,2018-12-10T19:19:28.040Z,"115km SSW of Farallon de Pajaros, Northern Mariana Islands",earthquake,11.1,1.8,0.038,225,reviewed,us,us
2018-12-04T14:12:54.520Z,-6.4372,130.0442,150.71,4.5,mb,,69,1.976,0.4,us,us1000i1x7,2018-12-10T19:14:34.040Z,"218km NW of Saumlaki, Indonesia",earthquake,7.2,9.8,0.135,16,reviewed,us,us
2018-12-04T13:58:37.990Z,10.7471,-86.5314,10,4.5,mb,,202,1.42,0.43,us,us1000i1x3,2018-12-10T17:51:30.040Z,"91km SW of San Juan del Sur, Nicaragua",earthquake,7.6,2,0.083,43,reviewed,us,us
2018-12-04T06:52:59.630Z,2.3156,126.8353,50.73,5.4,mww,,39,1.622,1.29,us,us1000i1qd,2018-12-04T17:11:12.040Z,"145km WNW of Tobelo, Indonesia",earthquake,6.8,6,0.073,18,reviewed,us,us
2018-12-04T06:20:28.620Z,-56.2274,-124.1402,10,5.5,mwb,,113,33.954,1.01,us,us1000i1xx,2018-12-05T21:42:22.344Z,"Southern East Pacific Rise",earthquake,14.5,1.9,0.078,16,reviewed,us,us
2018-12-04T06:06:14.470Z,34.5506,140.1244,58.33,4.7,mb,,120,1.454,0.67,us,us1000i1pp,2018-12-04T08:30:34.380Z,"53km SSE of Tateyama, Japan",earthquake,7.2,2.7,0.13,18,reviewed,us,us
2018-12-03T23:52:13.650Z,-22.9301,-174.362,10,4.8,mb,,116,5.644,1.29,us,us1000i1is,2018-12-07T04:43:44.040Z,"186km SSE of `Ohonua, Tonga",earthquake,10.9,1.9,0.074,56,reviewed,us,us
2018-12-03T22:27:51.330Z,2.0129,126.5816,39.17,4.8,mb,,75,1.461,1.18,us,us1000i1g9,2018-12-14T06:18:30.040Z,"161km NNW of Kota Ternate, Indonesia",earthquake,7.8,5.9,0.071,61,reviewed,us,us
2018-12-03T21:24:21.070Z,-22.7294,-174.7066,10,5.1,mb,,85,5.759,0.91,us,us1000i1f1,2018-12-14T02:12:16.040Z,"156km S of `Ohonua, Tonga",earthquake,4.2,1.8,0.08,50,reviewed,us,us
2018-12-03T20:13:03.710Z,-0.5813,67.2776,10,4.6,mb,,104,8.524,0.7,us,us1000i490,2018-12-18T21:45:26.040Z,"Carlsberg Ridge",earthquake,5.8,1.9,0.101,29,reviewed,us,us
2018-12-03T20:09:55.880Z,-6.3969,147.4242,63,5,mb,,49,2.999,0.81,us,us1000i1cj,2018-12-18T21:26:39.040Z,"54km WNW of Finschhafen, Papua New Guinea",earthquake,7.8,6.5,0.082,47,reviewed,us,us
2018-12-03T20:05:45.450Z,-0.4659,67.2772,10,5.4,mww,,37,8.616,1.44,us,us1000i1cg,2018-12-18T21:05:39.040Z,"Carlsberg Ridge",earthquake,4.2,1.8,0.052,36,reviewed,us,us
2018-12-03T19:18:00.710Z,-9.771,111.8638,10,4.7,mb,,137,2.272,0.77,us,us1000i1b5,2018-12-18T20:44:46.040Z,"164km S of Tambakrejo, Indonesia",earthquake,5.7,1.8,0.087,40,reviewed,us,us
2018-12-03T19:15:18.680Z,39.1122,142.3927,26.16,4.7,mb,,128,1.767,0.78,us,us1000i1ax,2018-12-18T16:10:20.040Z,"47km ESE of Kamaishi, Japan",earthquake,7.3,5.7,0.069,63,reviewed,us,us
2018-12-03T14:41:48.630Z,68.0971,-30.1726,10,4.6,mb,,84,3.777,0.86,us,us1000i171,2018-12-10T14:58:27.040Z,"Eastern Greenland",earthquake,7.1,1.9,0.039,196,reviewed,us,us
2018-12-03T14:00:07.530Z,-7.3617,128.7477,131,5.5,mww,,29,2.602,0.9,us,us1000i16h,2018-12-09T20:44:13.120Z,"290km WNW of Saumlaki, Indonesia",earthquake,6.9,1.9,0.041,57,reviewed,us,us
2018-12-03T09:17:53.370Z,-15.1247,-173.8357,10,4.7,mb,,99,2.331,0.82,us,us1000i139,2018-12-03T13:29:57.040Z,"91km N of Hihifo, Tonga",earthquake,8.3,1.2,0.096,33,reviewed,us,us
2018-12-03T09:07:29.650Z,12.4413,-88.6775,41.46,4.5,mb,,166,1.35,0.67,us,us1000i12y,2018-12-03T20:52:33.451Z,"94km S of Puerto El Triunfo, El Salvador",earthquake,6.3,10.8,0.05,118,reviewed,us,us
2018-12-03T08:15:17.690Z,40.8987,141.3748,89.25,4.6,mwr,,133,0.259,0.88,us,us1000i122,2018-12-03T14:50:17.153Z,"23km N of Misawa, Japan",earthquake,7.6,6.1,0.086,13,reviewed,us,us
2018-12-03T06:04:20.810Z,-6.8989,129.5212,157.01,4.7,mb,,84,2.065,1.03,us,us1000i0zu,2018-12-03T08:18:10.040Z,"229km WNW of Saumlaki, Indonesia",earthquake,7.1,5.2,0.115,23,reviewed,us,us
2018-12-03T05:48:37.360Z,-18.6625,-177.9487,451.97,4.5,mb,,47,3.908,0.84,us,us1000i0zk,2018-12-03T07:51:44.040Z,"233km NNE of Ndoi Island, Fiji",earthquake,11.5,5.9,0.035,238,reviewed,us,us
2018-12-03T04:10:41.800Z,15.4806,-49.9597,10,4.7,mb,,121,9.589,0.97,us,us1000i0y1,2018-12-14T01:55:20.040Z,"North Atlantic Ocean",earthquake,9.8,1.9,0.053,106,reviewed,us,us
2018-12-03T00:41:52.640Z,-19.6534,173.4204,10,4.8,mb,,68,4.783,0.92,us,us1000i0v3,2018-12-06T06:30:10.040Z,"261km NNW of Ceva-i-Ra, Fiji",earthquake,10.6,1.8,0.064,75,reviewed,us,us
2018-12-03T00:30:45.170Z,-4.1283,128.7264,133.88,4.5,mb,,57,3.715,0.69,us,us1000i0uh,2018-12-06T06:47:01.040Z,"62km S of Saparua, Indonesia",earthquake,7.9,7.5,0.075,52,reviewed,us,us
2018-12-03T00:00:50.840Z,-52.4406,17.9522,10,4.9,mb,,68,20.476,0.7,us,us1000i499,2018-12-08T05:16:30.040Z,"Southwest of Africa",earthquake,13.3,1.9,0.116,23,reviewed,us,us
2018-12-02T23:54:10.350Z,-52.4868,18.2705,10,4.9,mb,,68,21.397,0.95,us,us1000i46m,2018-12-14T05:11:49.040Z,"Southwest of Africa",earthquake,15.4,1.8,0.128,19,reviewed,us,us
2018-12-02T23:38:39.120Z,-6.5733,129.3308,10,4.5,mb,,141,2.402,0.92,us,us1000i46l,2018-12-14T05:01:07.040Z,"266km NW of Saumlaki, Indonesia",earthquake,9.7,2,0.272,4,reviewed,us,us
2018-12-02T23:23:04.450Z,-52.6266,17.8545,10,4.8,mb,,71,20.294,0.38,us,us1000i46p,2018-12-11T04:14:36.040Z,"Southwest of Africa",earthquake,12.9,1.9,0.101,30,reviewed,us,us
2018-12-02T23:13:53.200Z,-52.5639,18.0448,10,5.4,mb,,27,20.194,0.97,us,us1000i0t9,2018-12-03T15:57:35.040Z,"Southwest of Africa",earthquake,5.9,1.7,0.048,149,reviewed,us,us
2018-12-02T22:32:48.480Z,-21.2757,171.44,10,5.2,mb,,98,4.714,0.98,us,us1000i0sc,2018-12-03T16:12:24.040Z,"139km NNW of Ile Hunter, New Caledonia",earthquake,5.4,1.8,0.065,79,reviewed,us,us
2018-12-02T20:05:17.170Z,-16.7303,-173.2719,35,4.6,mb,,112,3.153,0.83,us,us1000i0py,2018-12-02T21:22:21.040Z,"100km SSE of Hihifo, Tonga",earthquake,6.5,2,0.193,8,reviewed,us,us
2018-12-02T19:06:50.670Z,51.4136,-178.0346,45.18,4.6,mb,,178,0.703,0.69,us,us1000i0mc,2018-12-02T20:55:57.758Z,"52km S of Tanaga Volcano, Alaska",earthquake,12.5,8.9,0.048,130,reviewed,us,us
2018-12-02T16:52:52.050Z,15.9024,-93.7278,92.67,4.7,mb,,130,1.575,0.82,us,us1000i0k0,2018-12-09T18:26:10.040Z,"20km S of Tonala, Mexico",earthquake,4.8,7.2,0.032,298,reviewed,us,us
2018-12-02T16:35:28.770Z,-58.9263,-25.6575,35,4.7,mb,,126,15.782,0.46,us,us1000i46d,2018-12-09T18:23:50.040Z,"50km ENE of Bristol Island, South Sandwich Islands",earthquake,12.4,1.9,0.114,23,reviewed,us,us
2018-12-02T15:04:59.450Z,-54.7627,18.4983,10,5.4,mww,,40,19.289,0.81,us,us1000i0id,2018-12-09T17:45:09.040Z,"Southwest of Africa",earthquake,6,1.8,0.06,27,reviewed,us,us
2018-12-02T13:53:56.560Z,-15.8599,-173.6792,46.18,4.9,mb,,108,2.672,0.68,us,us1000i0hn,2018-12-09T17:19:04.040Z,"12km NE of Hihifo, Tonga",earthquake,11.6,3,0.062,82,reviewed,us,us
2018-12-02T11:35:23.520Z,-4.926,152.1019,66.88,4.7,mb,,150,0.732,1.22,us,us1000i467,2018-12-14T10:02:53.040Z,"65km SSW of Kokopo, Papua New Guinea",earthquake,12,9.9,0.126,19,reviewed,us,us
2018-12-02T11:11:53.150Z,-22.0464,170.4221,35,4.9,mb,,206,3.687,0.61,us,us1000i46c,2018-12-14T09:53:23.040Z,"172km WNW of Ile Hunter, New Caledonia",earthquake,16.4,2,0.136,17,reviewed,us,us
2018-12-02T11:08:46.290Z,-22.1022,170.45,27.67,5.1,mww,,101,3.708,1.18,us,us1000i0ez,2018-12-14T09:41:49.040Z,"168km W of Ile Hunter, New Caledonia",earthquake,8.7,5,0.071,19,reviewed,us,us
2018-12-02T11:04:18.030Z,-30.6485,-71.8774,24.25,4.5,mb,,125,0.21,0.89,us,us1000i0eu,2018-12-14T09:38:20.040Z,"65km W of Ovalle, Chile",earthquake,5.1,7.4,0.204,7,reviewed,us,us
2018-12-02T10:21:25.100Z,-18.1303,-178.2367,523.96,4.7,mb,,39,3.553,1.01,us,us1000i0e2,2018-12-14T09:32:51.040Z,"283km N of Ndoi Island, Fiji",earthquake,11.2,7.3,0.058,92,reviewed,us,us
2018-12-02T04:52:15.820Z,61.3417,-149.9957,44.5,4.6,ml,,,,0.57,ak,ak20428017,2018-12-17T02:44:36.239Z,"12km NNW of Anchorage, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2018-12-02T03:36:49.040Z,-15.6278,167.9559,201.57,4.7,mb,,86,6.567,0.79,us,us1000i069,2018-12-02T03:54:59.040Z,"78km NE of Norsup, Vanuatu",earthquake,13.4,9.4,0.106,27,reviewed,us,us
2018-12-02T02:50:11.920Z,0.0124,123.5467,159.6,4.5,mb,,64,3.893,1.4,us,us1000i05l,2018-12-02T03:37:41.040Z,"55km SE of Bilungala, Indonesia",earthquake,8.9,9.7,0.121,20,reviewed,us,us
2018-12-01T23:59:20.400Z,-33.9352,-72.4067,13.93,4.8,mww,,79,0.715,0.84,us,us1000i02z,2018-12-02T13:57:54.201Z,"82km WSW of San Antonio, Chile",earthquake,3.8,4.2,0.073,18,reviewed,us,us
2018-12-01T23:55:24.690Z,-33.9153,-72.4004,10,5.4,mww,,44,0.703,0.8,us,us1000i02j,2018-12-18T19:54:50.451Z,"80km WSW of San Antonio, Chile",earthquake,3.5,1.7,0.052,36,reviewed,us,us
2018-12-01T22:36:12.050Z,-6.58,105.1608,47.51,4.9,mb,,42,3.111,0.77,us,us1000i00h,2018-12-13T03:37:42.040Z,"53km WNW of Babakantonggoh, Indonesia",earthquake,6.6,5.5,0.066,72,reviewed,us,us
2018-12-01T19:06:21.100Z,-19.9181,66.1049,10,4.5,mb,,74,2.579,0.54,us,us1000i3kp,2018-12-07T22:54:24.040Z,"282km E of Ile Rodrigues, Mauritius",earthquake,8.3,1.9,0.18,9,reviewed,us,us
2018-12-01T18:39:31.780Z,-24.7459,179.9841,494.68,4.7,mb,,56,4.852,0.76,us,us1000hzuq,2018-12-05T15:42:52.040Z,"South of the Fiji Islands",earthquake,9.9,4.5,0.045,149,reviewed,us,us
2018-12-01T18:24:06.590Z,-19.235,-172.8239,10,5,mb,,79,2.742,0.97,us,us1000hzu1,2018-12-05T16:07:33.040Z,"138km ESE of Neiafu, Tonga",earthquake,8.1,1.9,0.083,48,reviewed,us,us
2018-12-01T18:14:52.360Z,0.2942,97.1157,22.61,4.6,mb,,136,1.103,0.66,us,us1000hztk,2018-12-05T16:35:26.040Z,"244km SW of Sibolga, Indonesia",earthquake,7.6,2.4,0.091,38,reviewed,us,us
2018-12-01T15:07:26.660Z,27.9852,92.5815,10,4.8,mb,,76,2.135,1.26,us,us1000hznd,2018-12-06T11:07:31.190Z,"67km E of Xoixar, China",earthquake,6.6,1.9,0.078,51,reviewed,us,us
2018-12-01T13:27:21.510Z,-7.403,128.7097,140.61,6.3,mww,,30,4.976,1.15,us,us1000hzjp,2018-12-06T01:10:41.820Z,"293km WNW of Saumlaki, Indonesia",earthquake,7.6,5.6,0.071,19,reviewed,us,us
2018-12-01T12:44:53.636Z,61.4677,-149.9027,29.5,4.5,ml,,,,0.77,ak,ak20422875,2018-12-14T09:07:53.040Z,"6km SSE of Big Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2018-12-01T12:42:14.780Z,-54.198,-2.1548,10,5.3,mb,,54,17.543,0.79,us,us1000hzit,2018-12-14T09:03:55.040Z,"Southern Mid-Atlantic Ridge",earthquake,11.1,1.8,0.076,58,reviewed,us,us
2018-12-01T08:34:12.240Z,36.1883,70.4385,111.95,4.7,mb,,72,0.942,1.35,us,us1000hzdn,2018-12-01T08:46:33.040Z,"34km WNW of `Alaqahdari-ye Kiran wa Munjan, Afghanistan",earthquake,7.3,9.7,0.126,19,reviewed,us,us
2018-12-01T07:57:22.677Z,61.3582,-149.9943,39,5.2,ml,,,,0.67,ak,ak20421831,2018-12-05T13:06:34.721Z,"17km NNW of Anchorage, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2018-12-01T07:33:47.310Z,50.0857,-129.3953,10,4.7,mb,,173,0.98,0.74,us,us1000hzc2,2018-12-01T07:50:23.040Z,"156km WSW of Port Hardy, Canada",earthquake,5.4,1.7,0.061,83,reviewed,us,us
